"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","cluster"
"23","GO:0061567","dCMP phosphorylation",2,1,0.01,0.01296,"Biological Processes","1"
"24","GO:0038203","TORC2 signaling",2,1,0.01,0.01296,"Biological Processes","1"
"25","GO:1905701","positive regulation of xenobiotic detoxification by...",2,1,0.01,0.01296,"Biological Processes","1"
"26","GO:0035853","chromosome passenger complex localization to spindl...",2,1,0.01,0.01296,"Biological Processes","1"
"27","GO:0030644","intracellular chloride ion homeostasis",2,1,0.01,0.01296,"Biological Processes","1"
"28","GO:0006756","AMP phosphorylation",2,1,0.01,0.01296,"Biological Processes","1"
"29","GO:0006741","NADP biosynthetic process",2,1,0.01,0.01296,"Biological Processes","1"
"30","GO:0007172","signal complex assembly",2,1,0.01,0.01296,"Biological Processes","1"
"31","GO:0002576","platelet degranulation",140,4,0.91,0.0132,"Biological Processes","1"
"32","GO:0033628","regulation of cell adhesion mediated by integrin",52,2,0.34,0.01926,"Biological Processes","1"
"33","GO:0030950","establishment or maintenance of actin cytoskeleton ...",3,1,0.02,0.01938,"Biological Processes","1"
"34","GO:0032874","positive regulation of stress-activated MAPK cascad...",3,1,0.02,0.01938,"Biological Processes","1"
"35","GO:0034476","U5 snRNA 3'-end processing",3,1,0.02,0.01938,"Biological Processes","1"
"36","GO:1904154","positive regulation of retrograde protein transport...",3,1,0.02,0.01938,"Biological Processes","1"
"37","GO:0000379","tRNA-type intron splice site recognition and cleava...",3,1,0.02,0.01938,"Biological Processes","1"
"38","GO:1902443","negative regulation of ripoptosome assembly involve...",3,1,0.02,0.01938,"Biological Processes","1"
"39","GO:0033037","polysaccharide localization",35,2,0.23,0.02167,"Biological Processes","1"
"40","GO:0031505","fungal-type cell wall organization",4,1,0.03,0.02575,"Biological Processes","1"
"41","GO:1904382","mannose trimming involved in glycoprotein ERAD path...",4,1,0.03,0.02575,"Biological Processes","1"
"42","GO:0042904","9-cis-retinoic acid biosynthetic process",4,1,0.03,0.02575,"Biological Processes","1"
"43","GO:0015911","long-chain fatty acid import across plasma membrane",4,1,0.03,0.02575,"Biological Processes","1"
"44","GO:0050766","positive regulation of phagocytosis",40,2,0.26,0.02782,"Biological Processes","1"
"45","GO:0007219","Notch signaling pathway",183,4,1.19,0.03156,"Biological Processes","1"
"46","GO:0050650","chondroitin sulfate proteoglycan biosynthetic proce...",95,3,0.62,0.03169,"Biological Processes","1"
"47","GO:0016318","ommatidial rotation",5,1,0.03,0.03209,"Biological Processes","1"
"48","GO:0033700","phospholipid efflux",5,1,0.03,0.03209,"Biological Processes","1"
"49","GO:0000467","exonucleolytic trimming to generate mature 3'-end o...",5,1,0.03,0.03209,"Biological Processes","1"
"50","GO:0048105","establishment of body hair planar orientation",5,1,0.03,0.03209,"Biological Processes","1"
"51","GO:0019491","ectoine biosynthetic process",5,1,0.03,0.03209,"Biological Processes","1"
"52","GO:0048703","embryonic viscerocranium morphogenesis",45,2,0.29,0.03459,"Biological Processes","1"
"53","GO:0007229","integrin-mediated signaling pathway",111,3,0.72,0.03578,"Biological Processes","1"
"54","GO:0044782","cilium organization",360,7,2.34,0.03711,"Biological Processes","1"
"55","GO:0042438","melanin biosynthetic process",47,2,0.31,0.03745,"Biological Processes","1"
"56","GO:0006879","intracellular iron ion homeostasis",47,2,0.31,0.03745,"Biological Processes","1"
"57","GO:0035317","imaginal disc-derived wing hair organization",12,2,0.08,0.03806,"Biological Processes","1"
"58","GO:1900020","positive regulation of protein kinase C activity",6,1,0.04,0.03838,"Biological Processes","1"
"59","GO:0002003","angiotensin maturation",6,1,0.04,0.03838,"Biological Processes","1"
"60","GO:0014898","cardiac muscle hypertrophy in response to stress",6,1,0.04,0.03838,"Biological Processes","1"
"61","GO:0001737","establishment of imaginal disc-derived wing hair or...",6,1,0.04,0.03838,"Biological Processes","1"
"62","GO:0001658","branching involved in ureteric bud morphogenesis",49,2,0.32,0.0404,"Biological Processes","1"
"63","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,4,1.3,0.04158,"Biological Processes","1"
"64","GO:0051403","stress-activated MAPK cascade",15,2,0.1,0.04427,"Biological Processes","1"
"65","GO:0035331","negative regulation of hippo signaling",7,1,0.05,0.04464,"Biological Processes","1"
"66","GO:1900264","positive regulation of DNA-directed DNA polymerase ...",7,1,0.05,0.04464,"Biological Processes","1"
"67","GO:0048800","antennal morphogenesis",7,1,0.05,0.04464,"Biological Processes","1"
"68","GO:0090251","protein localization involved in establishment of p...",7,1,0.05,0.04464,"Biological Processes","1"
"69","GO:0099039","sphingolipid translocation",7,1,0.05,0.04464,"Biological Processes","1"
"70","GO:0045198","establishment of epithelial cell apical/basal polar...",7,1,0.05,0.04464,"Biological Processes","1"
"71","GO:0015949","nucleobase-containing small molecule interconversio...",7,1,0.05,0.04464,"Biological Processes","1"
"72","GO:0060396","growth hormone receptor signaling pathway",7,1,0.05,0.04464,"Biological Processes","1"
"73","GO:0042574","retinal metabolic process",7,1,0.05,0.04464,"Biological Processes","1"
"74","GO:0048712","negative regulation of astrocyte differentiation",7,1,0.05,0.04464,"Biological Processes","1"
"75","GO:0036342","post-anal tail morphogenesis",55,2,0.36,0.04976,"Biological Processes","1"
"76","GO:0004709","MAP kinase kinase kinase activity",26,3,0.16,0.00057,"Molecular Functions","1"
"77","GO:0043208","glycosphingolipid binding",7,2,0.04,0.00081,"Molecular Functions","1"
"78","GO:0005509","calcium ion binding",1711,22,10.8,0.00097,"Molecular Functions","1"
"79","GO:0042806","fucose binding",10,2,0.06,0.00172,"Molecular Functions","1"
"80","GO:0030246","carbohydrate binding",567,12,3.58,0.00336,"Molecular Functions","1"
"81","GO:0004651","polynucleotide 5'-phosphatase activity",1,1,0.01,0.00631,"Molecular Functions","1"
"82","GO:0000225","N-acetylglucosaminylphosphatidylinositol deacetylas...",1,1,0.01,0.00631,"Molecular Functions","1"
"83","GO:0050355","inorganic triphosphate phosphatase activity",1,1,0.01,0.00631,"Molecular Functions","1"
"84","GO:0004484","mRNA guanylyltransferase activity",1,1,0.01,0.00631,"Molecular Functions","1"
"85","GO:0050302","indole-3-acetaldehyde oxidase activity",1,1,0.01,0.00631,"Molecular Functions","1"
"86","GO:0001872","(1->3)-beta-D-glucan binding",1,1,0.01,0.00631,"Molecular Functions","1"
"87","GO:0001530","lipopolysaccharide binding",60,3,0.38,0.00646,"Molecular Functions","1"
"88","GO:0070492","oligosaccharide binding",25,3,0.16,0.00686,"Molecular Functions","1"
"89","GO:0033691","sialic acid binding",23,2,0.15,0.00916,"Molecular Functions","1"
"90","GO:0046923","ER retention sequence binding",2,1,0.01,0.01258,"Molecular Functions","1"
"91","GO:0004100","chitin synthase activity",2,1,0.01,0.01258,"Molecular Functions","1"
"92","GO:0030292","protein tyrosine kinase inhibitor activity",2,1,0.01,0.01258,"Molecular Functions","1"
"93","GO:0070883","pre-miRNA binding",2,1,0.01,0.01258,"Molecular Functions","1"
"94","GO:0015018","galactosylgalactosylxylosylprotein 3-beta-glucurono...",3,1,0.02,0.01882,"Molecular Functions","1"
"95","GO:0004415","hyalurononglucosaminidase activity",3,1,0.02,0.01882,"Molecular Functions","1"
"96","GO:0004314","[acyl-carrier-protein] S-malonyltransferase activit...",3,1,0.02,0.01882,"Molecular Functions","1"
"97","GO:0050659","N-acetylgalactosamine 4-sulfate 6-O-sulfotransferas...",34,2,0.21,0.01943,"Molecular Functions","1"
"98","GO:0017046","peptide hormone binding",91,3,0.57,0.01992,"Molecular Functions","1"
"99","GO:0005201","extracellular matrix structural constituent",339,6,2.14,0.02062,"Molecular Functions","1"
"100","GO:0008432","JUN kinase binding",4,1,0.03,0.02501,"Molecular Functions","1"
"101","GO:0072542","protein phosphatase activator activity",4,1,0.03,0.02501,"Molecular Functions","1"
"102","GO:0004420","hydroxymethylglutaryl-CoA reductase (NADPH) activit...",4,1,0.03,0.02501,"Molecular Functions","1"
"103","GO:0051787","misfolded protein binding",4,1,0.03,0.02501,"Molecular Functions","1"
"104","GO:0005324","long-chain fatty acid transmembrane transporter act...",4,1,0.03,0.02501,"Molecular Functions","1"
"105","GO:0047756","chondroitin 4-sulfotransferase activity",40,2,0.25,0.02636,"Molecular Functions","1"
"106","GO:0001537","dermatan 4-sulfotransferase activity",43,2,0.27,0.03014,"Molecular Functions","1"
"107","GO:1903777","melibiose binding",5,1,0.03,0.03116,"Molecular Functions","1"
"108","GO:0005049","nuclear export signal receptor activity",5,1,0.03,0.03116,"Molecular Functions","1"
"109","GO:0033296","rhamnose binding",5,1,0.03,0.03116,"Molecular Functions","1"
"110","GO:0032027","myosin light chain binding",5,1,0.03,0.03116,"Molecular Functions","1"
"111","GO:0033990","ectoine synthase activity",5,1,0.03,0.03116,"Molecular Functions","1"
"112","GO:0001758","retinal dehydrogenase activity",5,1,0.03,0.03116,"Molecular Functions","1"
"113","GO:0032454","histone H3K9 demethylase activity",5,1,0.03,0.03116,"Molecular Functions","1"
"114","GO:0000213","tRNA-intron endonuclease activity",6,1,0.04,0.03728,"Molecular Functions","1"
"115","GO:0004571","mannosyl-oligosaccharide 1,2-alpha-mannosidase acti...",6,1,0.04,0.03728,"Molecular Functions","1"
"116","GO:0034040","ATPase-coupled lipid transmembrane transporter acti...",6,1,0.04,0.03728,"Molecular Functions","1"
"117","GO:0000049","tRNA binding",49,2,0.31,0.03831,"Molecular Functions","1"
"118","GO:0016524","latrotoxin receptor activity",7,1,0.04,0.04336,"Molecular Functions","1"
"119","GO:0046623","sphingolipid floppase activity",7,1,0.04,0.04336,"Molecular Functions","1"
"120","GO:0004735","pyrroline-5-carboxylate reductase activity",7,1,0.04,0.04336,"Molecular Functions","1"
"121","GO:0004558","alpha-1,4-glucosidase activity",7,1,0.04,0.04336,"Molecular Functions","1"
"122","GO:0034634","glutathione transmembrane transporter activity",8,1,0.05,0.0494,"Molecular Functions","1"
"123","GO:0043539","protein serine/threonine kinase activator activity",8,1,0.05,0.0494,"Molecular Functions","1"
"124","GO:0032050","clathrin heavy chain binding",8,1,0.05,0.0494,"Molecular Functions","1"
"125","GO:0005534","galactose binding",8,1,0.05,0.0494,"Molecular Functions","1"
"126","GO:0015431","ABC-type glutathione S-conjugate transporter activi...",8,1,0.05,0.0494,"Molecular Functions","1"
