"","Date.Time","Probe1","Temp1","Probe2","Temp2","Probe3","Temp3","Probe4","Temp4","Probe5","Temp5","Probe6","Temp6","Probe7","Temp7","Probe8","Temp8","Probe9","Temp9","Probe10","Temp10","Probe11","Temp11","Probe12","Temp12","Probe14","Temp14","Probe15","Temp15","Probe16","Temp16","Probe17","Temp17","Probe18","Temp18"
"4",2021-04-06 00:00:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","8.0","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.6","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"5",2021-04-06 00:01:00,"T_1","7.5","T_2","6.7","T_3","9.2","T_4","9.6","T_5","8.0","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.5","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"6",2021-04-06 00:02:00,"T_1","7.5","T_2","6.7","T_3","9.2","T_4","9.6","T_5","8.0","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.5","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"7",2021-04-06 00:03:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.9","T_6","9.4","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.5","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"8",2021-04-06 00:04:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.9","T_6","9.4","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.5","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"9",2021-04-06 00:05:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.8","T_6","9.4","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.3","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"10",2021-04-06 00:06:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.8","T_6","9.4","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.3","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"11",2021-04-06 00:07:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.8","T_6","9.4","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.3","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"12",2021-04-06 00:08:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.7","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.3","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"13",2021-04-06 00:09:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.7","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.2","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"14",2021-04-06 00:10:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.7","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.1","T_10","7.2","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"15",2021-04-06 00:11:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.7","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.2","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"16",2021-04-06 00:12:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.3","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.2","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"17",2021-04-06 00:13:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.2","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"18",2021-04-06 00:14:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.1","T_10","7.1","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"19",2021-04-06 00:15:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.1","T_10","7.1","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.1","T_18","7.2"
"20",2021-04-06 00:16:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.1","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"21",2021-04-06 00:17:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.2","T_10","7.1","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"22",2021-04-06 00:18:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.2","T_7","9.6","T_8","7.1","T_9","9.1","T_10","7.1","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"23",2021-04-06 00:19:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.4","T_6","9.1","T_7","9.6","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"24",2021-04-06 00:20:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.1","T_7","9.5","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"25",2021-04-06 00:21:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.1","T_7","9.5","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.1","T_18","7.2"
"26",2021-04-06 00:22:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.5","T_6","9.1","T_7","9.5","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"27",2021-04-06 00:23:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.0","T_7","9.5","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.2","T_18","7.2"
"28",2021-04-06 00:24:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.0","T_7","9.5","T_8","7.1","T_9","9.1","T_10","7.0","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.1","T_18","7.2"
"29",2021-04-06 00:25:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.6","T_6","9.0","T_7","9.5","T_8","7.1","T_9","9.1","T_10","6.9","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.1","T_18","7.2"
"30",2021-04-06 00:26:00,"T_1","7.5","T_2","6.6","T_3","9.2","T_4","9.6","T_5","7.7","T_6","9.0","T_7","9.5","T_8","7.1","T_9","9.1","T_10","6.9","T_11","9.6","T_12","7.4","T_14","10.5","T_15","10.2","T_16","6.8","T_17","9.1","T_18","7.2"
